ID,dd,mm,aaaa,FechaUTC,hh,mm,ss,HoraUTC,Latitud,Longitud,Profundidad,Magnitud
20110401023934,01,04,2011,2011/04/01,02,39,34,02:39:34,16.57,-94.21,119,3.80
20110402044756,02,04,2011,2011/04/02,04,47,56,04:47:56,15.65,-93.36,089,3.80
20110403051154,03,04,2011,2011/04/03,05,11,54,05:11:54,16.08,-93.51,126,3.80
20110404094454,04,04,2011,2011/04/04,09,44,54,09:44:54,15.76,-93.79,092,3.80
20110405121410,05,04,2011,2011/04/05,12,14,10,12:14:10,16.62,-94.34,117,3.80
20110406191508,06,04,2011,2011/04/06,19,15,08,19:15:08,16.17,-97.93,005,3.90
20110407211903,07,04,2011,2011/04/07,21,19,03,21:19:03,16.21,-97.61,009,3.90
20110408073655,08,04,2011,2011/04/08,07,36,55,07:36:55,15.33,-91.89,205,4.50
20110409155130,09,04,2011,2011/04/09,15,51,30,15:51:30,15.90,-95.80,015,3.80
20110410090628,10,04,2011,2011/04/10,09,06,28,09:06:28,15.35,-95.82,012,3.70
20110411145343,11,04,2011,2011/04/11,14,53,43,14:53:43,15.35,-96.83,015,3.90
20110412191942,12,04,2011,2011/04/12,19,19,42,19:19:42,15.40,-94.73,012,4.60
20110413204817,13,04,2011,2011/04/13,20,48,17,20:48:17,16.72,-94.97,110,4.00
20110414041728,14,04,2011,2011/04/14,04,17,28,04:17:28,17.00,-94.45,152,4.10
20110415051429,15,04,2011,2011/04/15,05,14,29,05:14:29,16.86,-95.44,096,3.80
20110416175053,16,04,2011,2011/04/16,17,50,53,17:50:53,15.77,-97.57,023,3.60
